"","b_Intercept","sd_subject_id__Intercept","Intercept","r_subject_id[401,Intercept]","r_subject_id[402,Intercept]","r_subject_id[403,Intercept]","r_subject_id[404,Intercept]","r_subject_id[405,Intercept]","r_subject_id[406,Intercept]","r_subject_id[407,Intercept]","r_subject_id[408,Intercept]","r_subject_id[409,Intercept]","r_subject_id[410,Intercept]","r_subject_id[411,Intercept]","r_subject_id[412,Intercept]","r_subject_id[413,Intercept]","r_subject_id[415,Intercept]","r_subject_id[416,Intercept]","r_subject_id[417,Intercept]","r_subject_id[418,Intercept]","r_subject_id[419,Intercept]","r_subject_id[420,Intercept]","r_subject_id[421,Intercept]","r_subject_id[422,Intercept]","r_subject_id[423,Intercept]","r_subject_id[424,Intercept]","r_subject_id[425,Intercept]","r_subject_id[426,Intercept]","r_subject_id[427,Intercept]","lprior","lp__"
"19",4.1653475,0.48271809,4.1653475,0.33182285,0.16695995,-0.71971665,-0.6234599,0.42337963,-1.0576869,0.028929637,-0.37296134,0.2452301,-0.28635625,-0.55269348,-0.0076090015,-0.40432881,-1.01173,-0.33791409,0.44137152,-0.73375629,0.19453062,-0.0065164323,-0.19025911,0.60578535,0.26200636,0.43316875,-0.40281152,-0.30646565,-0.84682567,-5.662704,-291.07748
"20",4.0926039,1.19862,4.0926039,-1.2748051,-0.11128562,-0.010854899,0.96312961,0.78968079,-2.2753264,0.60525219,1.1263033,1.0048698,0.97236188,-0.48002896,1.9088636,-0.12962755,0.37589653,2.884486,3.101725,-1.4832399,0.72740954,1.8248244,1.1865473,-0.69208022,1.1327034,-0.68809599,-0.88001549,-0.49250938,0.23589388,-6.245114,-289.63111
"21",4.0168007,0.45336175,4.0168007,0.31652591,0.14373068,-0.90972293,-0.31343768,0.61611439,-1.0186177,0.24508874,-0.085250418,0.76073387,0.12629572,-0.0056101383,-0.022211719,0.12052269,-0.57766905,0.050154643,-0.52647558,-0.58681868,-0.060599482,0.072889723,-0.28594387,0.61488232,-0.013639018,0.65081931,0.060022882,-0.46743739,-0.53483485,-5.3632516,-293.7753
"22",3.9632706,0.54354865,3.9632706,0.28809863,-0.36890264,-0.26102328,0.058745677,0.14772167,-1.6853744,0.2242586,0.064727881,0.92246763,0.41209971,0.10589445,1.1868162,-0.051043467,-0.009364895,-0.28342508,0.39729426,-0.57442609,-0.70324447,0.82155949,1.1102529,0.57379705,1.2746732,0.46483678,-0.15582478,0.19779701,0.10020102,-5.3585109,-295.25146
"23",4.2519673,0.95606998,4.2519673,-0.82863108,1.1161858,-0.56860231,-0.55807445,1.5534242,-0.76456654,0.59157672,0.16725184,-0.11086855,-0.23775993,-1.1025749,0.45293282,-0.39877178,-0.68105519,2.7541133,0.84988092,-1.2577209,1.8552277,0.32016175,-0.67911571,-0.079880626,-0.66762238,-0.085915563,-0.91811159,-1.0399574,-0.41839829,-6.2980793,-289.17605
"24",4.3174082,0.8163208,4.3174082,0.030549154,-0.33193632,-0.58046629,-0.44049639,-0.018975935,-1.7665873,-0.31393842,-0.23000089,1.4698979,0.67637508,-0.51048423,1.5714166,-0.78435538,-0.930508,-0.8835665,0.45253154,-1.2738182,-1.1468217,0.90299422,1.0346223,0.47428713,2.1099661,0.16637505,-0.56428872,-0.34439809,-0.63849369,-6.2829497,-289.84401
"25",4.2435843,0.78211409,4.2435843,-0.30450372,-0.62960504,-0.709027,-1.0244104,-0.030863187,-1.5408572,-0.42931454,-0.40907562,0.59855137,0.4334329,-0.55490192,1.6154459,-0.88951277,-1.0337341,-1.0236689,0.63677505,-1.4146063,-0.17948604,0.83748544,0.43159717,0.079688361,1.7234029,0.17972109,-0.79064264,-0.29127199,-0.93228133,-6.1082972,-288.50539
"26",4.6233107,1.8154351,4.6233107,-0.64240296,0.98821855,-1.0625376,-0.35478292,2.4599915,-1.739126,1.1779257,0.39921309,0.79801032,-0.25602824,-1.8019277,-0.54625328,-0.792811,0.16311607,6.3494983,0.87058079,-1.0884805,0.51062287,0.93580791,-0.012633562,0.34932629,-0.82225845,-0.59763304,-2.1474445,-1.9257462,-1.6958667,-7.8898391,-288.61246
"27",4.0138772,0.66554267,4.0138772,-0.50202088,-0.19219835,-0.69688533,-0.74643844,0.38145423,-1.5940055,0.096270094,-0.33233653,0.40404425,0.11296689,-0.25957276,1.3184861,-0.29893231,-1.0639292,0.16988686,0.63515068,-1.3946422,0.56120455,0.88965797,0.12975963,0.046025656,1.3734433,0.19385307,-0.10179423,-0.13870615,-0.4557207,-5.5702152,-285.10184
"28",4.1373405,0.68114014,4.1373405,0.046928511,0.38472028,-0.64125234,-0.052625875,0.24107113,-1.9495071,0.21588063,0.22656156,0.81031225,1.1431062,0.27894307,0.67584844,-0.60741156,-0.34030394,0.20851807,0.48443359,-0.68101027,0.89412025,0.64199312,-0.43330026,-0.39574616,0.94733854,0.056511516,-0.85758645,-1.44969,0.13647468,-5.8094518,-290.00275
"29",4.2796383,0.97877314,4.2796383,-0.46196719,0.22951432,-0.85049963,-0.50912734,-0.39532655,-2.2667331,-0.20218966,-0.20404029,1.5363038,1.7473689,-0.37075324,1.6404585,-0.88508758,-0.57209687,0.099887154,-0.55314788,-1.1553873,0.92322924,1.6599293,-0.14157131,-0.70162339,1.7736996,0.39425256,-0.28624066,-1.4106707,0.21312619,-6.3732443,-289.69647
"30",4.0323431,0.63882397,4.0323431,-0.12992822,0.12647904,0.17658061,-0.76840761,1.0640993,-1.0619089,0.33124839,0.21257964,0.18908507,-0.53208843,-0.62159238,-0.3149485,-0.16326819,-0.3097064,0.95775244,1.1512057,-1.239645,-0.55868848,0.026184903,0.25773784,0.42439802,-0.044973607,0.13427412,-0.74405058,1.0504017,-0.97223107,-5.5765145,-291.79298
"31",4.1045491,0.87706372,4.1045491,0.091985433,1.2743542,-1.1422755,-0.41134787,0.82360136,-2.1533534,0.0071666859,0.65199541,-0.16288836,-0.060189482,-0.60508745,1.5962886,0.34414433,-1.4785595,0.29911578,0.024105895,-0.76045965,0.50037212,1.387202,0.46604129,0.19445945,0.51434248,0.079021457,0.082496821,-1.4879721,-0.48944402,-5.945317,-287.47592
"32",4.0637212,0.81119002,4.0637212,-0.19841032,-0.62389786,0.12673044,-0.64373377,0.2523792,-1.5937053,-0.070070946,1.3258068,0.95021625,0.71499846,0.88335654,2.2262113,-0.88346578,-0.57671441,0.99981662,0.39103393,-1.3326835,-0.48477967,0.43632859,0.30240205,0.17767176,0.56040152,0.31961096,-0.065744574,-0.049091976,-0.72447384,-5.8053337,-288.72687
"33",4.2873607,0.60110654,4.2873607,-0.61807059,0.68141554,-0.046995667,-0.28981637,0.33257875,-1.2455192,-0.014151429,-0.24714363,0.068562901,-0.66280031,0.18855547,1.4797745,-0.48531622,0.053785601,0.48494843,0.44445779,-1.2566322,0.14149007,1.0599017,-0.14723303,-0.55821531,-0.21835861,-0.401712,-0.33828325,0.11611132,0.047126004,-6.0102795,-292.25449
"34",4.4718069,0.66161966,4.4718069,-0.36815278,-0.25905382,-1.1763764,-0.72908506,-0.1357261,-1.3978167,0.24339452,0.18819743,0.88489026,0.7130885,-1.1677828,0.5145802,-0.65004847,-1.236373,0.58952139,0.30281245,-1.2072676,0.080896808,-0.027876525,0.08023339,0.65398675,0.52930501,0.071818049,-1.0811154,-0.41136224,-0.64694484,-6.4298137,-286.85207
"35",4.381068,0.90680578,4.381068,-0.95540618,-0.1115927,-1.4043761,-0.93715042,-0.2043302,-2.005004,0.50743714,0.032344664,1.2741158,0.87636925,-1.4549119,0.52039017,-1.2125575,-1.7392033,0.93388808,0.26162103,-1.7495277,0.29289831,0.1384483,0.64272601,0.75623661,0.60723471,0.046649554,-1.4157291,-0.71157674,-0.84614151,-6.4964886,-285.29726
"36",4.2272913,0.63314394,4.2272913,-0.34660277,0.88413754,0.14629756,-0.69028176,0.64529135,-1.9320048,0.41804118,-0.20730042,0.56270232,-0.078578906,-0.64525972,0.19432857,-1.0037086,-0.4329369,0.26585314,0.3426927,-0.51276862,0.14868436,0.92309188,0.5430552,0.7867009,0.55806738,-0.15455982,-1.6737312,-0.021387641,-0.81869784,-5.9286569,-291.37516
"37",3.7609172,1.0601251,3.7609172,-0.057638792,-0.54712897,-1.0492065,0.29079242,0.78625547,-0.39402185,0.070925555,0.57181824,0.72177112,0.84473898,0.1158818,1.4231174,0.61765726,0.26990941,1.3706814,1.1891932,-1.1559627,0.42965025,0.48392001,-0.028737581,0.25717789,0.8338494,0.72298805,1.2891965,-0.73829552,-0.083344679,-5.5277505,-287.16998
"38",4.113718,0.61359174,4.113718,0.0050576712,0.76129383,0.25132654,-0.49533645,0.67938071,-1.8621816,0.55213196,0.75933617,0.87584651,-0.23072694,-0.69476129,0.25305632,-0.85542246,-0.9885553,0.36134121,0.44359246,-0.57931745,0.37463832,0.80177926,0.64641221,0.3140167,0.42381024,0.20190851,-1.436499,-0.0062884319,-0.35071225,-5.69859,-290.40762
"39",4.0196496,0.83480202,4.0196496,-0.51279551,-0.39711218,-0.89225096,0.90869703,0.22168996,-0.77296457,-0.24651177,-0.81624866,0.4578507,0.53713504,-0.41312986,2.5790875,0.36791618,0.20344636,1.1301906,1.7585738,-0.036173285,0.055792687,1.8767357,-0.11543776,-0.091789384,0.32971066,-0.26215894,0.62692819,-0.54681245,-0.7198408,-5.7497796,-295.57401
"40",3.7961282,0.72992683,3.7961282,0.41192555,0.94171982,-0.28683443,-0.62946458,0.17638623,-1.2723243,0.34039102,0.56965586,-0.057610351,-0.074080068,-0.72278013,0.47533102,0.87358063,-0.52934731,0.08922725,0.28693762,-0.32368541,0.98788423,0.76225464,0.30449657,0.59611172,1.9593623,-0.23630322,0.072769669,-0.28806568,-0.32496112,-5.2566837,-288.35774
"41",4.3668415,0.66621871,4.3668415,-1.071945,-0.80705174,-0.11360279,-0.43953097,0.70767561,-1.415381,0.18376985,-0.20397243,1.3988941,0.57393791,-0.27467411,0.74229949,-1.0491838,-0.8845992,0.62955703,1.2353492,-1.2962188,0.64643279,0.0052826043,0.44447758,-0.30968034,0.55094837,0.7466093,-0.58244438,-0.81623112,-0.53644823,-6.2282456,-289.61184
"42",4.3301746,0.78080599,4.3301746,-0.55771538,0.22696914,-0.56201109,-0.69904245,0.56645568,-1.7339034,0.53675126,0.53979515,-0.17619634,-0.2102323,-0.46123861,-0.66369356,-0.019923395,-0.13411041,0.64527137,0.38952176,-0.97243663,-0.52025317,0.93156507,0.64835979,0.4362461,0.92972364,0.40925197,-0.89359654,-0.91911127,-0.70225357,-6.2719678,-283.57262
"43",3.8304567,0.90109535,3.8304567,-0.44546943,1.4697879,-0.88611043,0.17404109,0.71805737,-1.3340888,0.98064849,1.0628335,1.0551889,0.054393742,0.27189608,1.7211239,-0.066711783,-0.27422824,0.5868395,1.1006642,-0.23333733,0.13108653,0.25815637,0.47459299,-0.096896573,1.6654664,0.65782937,-0.020693817,0.38003603,-0.57445633,-5.486032,-283.74338
"44",3.9961684,1.3003238,3.9961684,0.25389059,-0.70591595,0.34239226,-0.35306647,1.9982353,-1.4306392,0.035062869,-0.45884457,0.99885221,0.76375169,-0.74428118,0.40561917,0.018849878,-0.86048974,3.6900937,0.99719998,-1.5365503,1.9626252,2.4368636,0.81308006,1.2012716,0.098374832,0.41874461,-0.836975,-0.84637969,-0.0062534301,-6.1734746,-282.46398
"45",4.0229749,1.0863884,4.0229749,-0.79892142,1.1696044,-1.2563262,-0.43613423,0.90101404,-1.6123519,1.2934411,0.89802709,1.0492057,-0.27513496,-0.56711607,1.6512699,-0.46423771,-0.77677824,-0.1236759,1.3393395,-0.84588743,-0.84407601,1.0380768,0.45697395,-0.023976336,1.5040384,-0.064069759,-0.37005065,-0.20412033,0.06735268,-6.0073091,-280.98367
"46",3.954734,0.88289866,3.954734,0.21744234,-0.49356105,0.3912628,0.10085844,0.87055806,-1.6466445,-0.37321921,0.69105638,0.94737615,0.66554667,-0.64659122,0.31184065,-0.33148656,-0.24408471,1.7937961,0.74328612,-1.114656,1.5783365,0.70017687,0.39112165,0.83213117,1.0400486,0.53574989,-0.81501495,-0.81519296,-1.0373453,-5.6828404,-283.32338
"47",3.9289154,0.63555009,3.9289154,-0.48894044,0.54045017,-0.14669967,-0.063577372,0.19020769,-1.4027184,0.090878099,0.15692833,0.88509049,0.25037182,-0.65889008,1.018025,0.82515321,0.17535428,0.76779791,1.071601,0.15967683,1.1382825,0.55469494,0.31024864,-0.38607572,-0.068824117,0.35841132,-0.95104111,-0.94230739,-0.048195383,-5.3902596,-291.58914
"48",3.9844268,0.60676157,3.9844268,0.23232467,0.43134688,-0.44742481,-0.19836288,0.74133608,-0.88317996,0.54046108,0.11935046,0.25651315,0.36761219,0.0064064381,0.11820785,-1.0533874,-0.82111482,0.068238301,-0.040673909,-1.5587883,-0.42130806,0.75501464,0.30256569,0.99555557,0.96503303,-0.068042756,0.55441567,0.3936899,-0.52282718,-5.459089,-292.51819
"49",3.8721271,0.75939218,3.8721271,0.59180248,0.36654888,-0.40257728,-0.52819588,-0.16055386,-1.1254225,0.20367029,-0.44347284,1.2257042,-1.2232899,-1.1113724,1.7438202,-0.027416486,-0.35218275,-0.13195333,1.6152152,-0.308753,0.76111199,0.83449572,0.38095111,0.30274333,0.71850012,-0.04107607,-0.30369733,-0.84020162,0.17687651,-5.4156554,-292.04846
"50",4.0427911,0.81083994,4.0427911,-0.72384942,0.39025782,-0.37225192,0.073112007,1.870474,-1.3978781,0.3073284,0.83267203,1.0405652,2.005789,0.62069318,0.15327205,-0.59692495,-0.71713338,1.6402186,-0.13071527,-1.4804024,-0.26141275,0.43941932,0.18315648,0.18054583,0.36793314,0.35787603,-0.74194818,0.26813768,-0.91826127,-5.7672791,-289.48008
"51",4.0110704,1.05506,4.0110704,-0.25849077,-0.64045745,0.34035766,-0.49869608,1.03091,-1.8490075,-0.71395729,2.3852008,1.2940952,-1.6694093,-1.2296857,0.83868627,-0.13416756,-0.50853712,2.925661,0.82701878,-0.74061832,0.8685931,0.27613488,1.3246548,0.58766885,0.31109171,-0.38346258,-0.065431536,-1.0762223,-0.83717558,-5.9547271,-294.20214
"52",4.188048,0.64511373,4.188048,-0.13874437,-0.39034886,-0.76408981,0.18904668,0.56735441,-1.1178318,0.13275617,0.11515675,1.460657,0.40183231,-0.20135448,0.56318625,0.39863692,-0.013786434,1.5526696,0.28012854,-0.36187817,0.079157477,0.31045287,0.30870887,0.97918564,0.25459448,0.046684911,-0.20864727,-0.17206854,-0.53773257,-5.8672388,-288.03216
"53",3.9731881,0.61023464,3.9731881,0.0071462004,0.62295839,-0.006368321,-0.80565933,0.44167972,-0.39784081,0.13195401,-0.0076459772,-0.3035437,-0.11046369,-0.53807061,0.58965103,-1.1060209,-1.1053735,-0.41703749,0.65791777,-0.93437844,0.2406562,0.63414813,0.12045638,-0.63386346,0.60982839,0.17174337,-0.85111177,-0.20477565,-0.059586854,-5.4426879,-292.79706
"54",3.9107629,0.51289965,3.9107629,0.099696781,0.12052958,-0.076743477,-0.47153768,0.39307867,-0.38066811,-0.13802929,-0.24904692,-0.085228069,0.59126676,-0.70336356,0.79803002,-0.60539065,-0.34972781,0.56424219,0.024477891,-0.45996906,0.24269617,0.89260725,0.21289386,-0.97509763,0.54281158,0.47091524,-0.33243764,-0.36323418,-0.015176475,-5.2359847,-292.92959
"55",4.5237855,1.0611056,4.5237855,-0.18353597,0.55672978,-0.75787294,-0.81432486,0.64958434,-2.9886325,0.052184215,0.90778345,1.1190951,-0.60690159,-0.84195918,0.2915551,-0.68105675,-2.006953,0.3259976,1.4722792,-1.8929074,0.12229157,0.21378241,0.43550296,1.0972185,-0.68311418,-1.2417219,-1.093065,-1.2989229,-1.0296867,-6.933206,-287.93765
"56",3.6556827,0.86320123,3.6556827,0.40074428,1.0838228,0.93028013,0.19927299,1.3523423,-0.79166503,0.006707647,-0.34423896,1.016005,0.80134089,-0.34312145,0.87845051,0.57455729,0.45909465,0.75326431,2.111071,-0.92847606,-0.25824485,2.2001335,1.2077736,-0.43100747,1.2286164,0.83852801,-0.74618356,-0.063485574,-0.36303169,-5.1573862,-290.66352
"57",4.4475422,0.72282176,4.4475422,-0.16810071,-0.34430108,-1.0416766,0.35800688,0.82564637,-1.7121504,-0.37182189,-0.38499498,0.37787161,0.41117504,-0.58729984,-0.56039722,-1.2464811,-0.67192683,0.27820025,0.98480317,-1.6805447,0.11816354,1.1899513,0.30293262,0.34418631,-0.26601823,0.84050264,-1.3876429,-1.0884039,-0.79073937,-6.4429213,-289.90292
"58",4.3096486,0.82535361,4.3096486,-0.61030179,0.55059433,-1.4277797,-0.21323291,0.67010365,-1.8503997,0.26991767,-0.16001842,0.30425482,0.30854219,-0.28013866,0.56025678,-1.534628,-1.4399694,0.92608046,0.92653585,-1.0506155,-0.47012546,0.9755339,1.2084884,0.5278556,0.29503571,0.29069361,-0.85820173,-1.1912864,-0.85767439,-6.2771063,-285.17815
"59",3.8887839,0.68925643,3.8887839,0.085537029,0.024116666,0.43529949,0.51608783,0.9014934,-1.1400425,0.020757821,0.26766501,0.52879263,-0.03577653,-0.40610231,0.56612461,0.76323184,0.61307205,0.25111348,0.30321559,-1.0989657,0.74101351,0.40979874,-0.48322584,-0.15316681,0.51779497,0.25670437,-0.18181442,0.38191197,-0.11719021,-5.3742468,-287.82198
"60",4.1101548,0.88757219,4.1101548,0.15904065,0.42382024,-1.0510706,-0.99155537,0.44225563,-1.6920649,0.71304598,0.062286123,0.69632008,1.2824036,-0.12831657,0.99822274,-1.4255826,-1.1450396,1.3266031,1.2057688,-0.59971611,-0.063179651,1.0320847,1.7073397,1.0100379,0.76558621,0.071622266,-0.70881082,-1.1907411,-0.7295595,-5.9660586,-286.20578
"61",4.1116507,0.96265376,4.1116507,-0.67408863,-0.18212948,0.11224235,0.44539495,1.1766246,-1.6061781,0.22323273,0.53046773,0.76916647,-0.80076285,-0.98007777,1.3732846,0.96415408,-0.19953243,0.65150991,0.2885493,-1.2948434,0.83263754,0.45224499,-0.81144973,-0.39472825,0.67468137,0.31723507,-0.57719529,0.2863087,-0.41839093,-6.0438732,-284.91212
"62",4.1573376,0.34616398,4.1573376,0.12931509,0.050514131,-0.29463797,-0.24969303,-0.16209441,-0.53503709,0.29729212,-0.29102413,0.72216217,0.36291587,-0.064912248,-0.17472308,-0.1932766,-0.63043618,0.5705273,0.58183135,-0.15095983,0.062287867,0.22463685,0.89898032,0.73907602,0.15495709,0.48925626,-0.44345319,-0.420103,-0.23770625,-5.5113356,-301.05879
"63",4.2030493,0.72232371,4.2030493,-0.46124112,0.22327776,0.016145603,0.1312025,1.7370573,-1.1375988,-0.083641192,0.91318613,-0.33802208,-0.35168039,-0.55118145,1.6133877,-0.046032543,0.27299851,0.83276221,0.18025847,-1.0374434,0.3758313,0.82880806,-0.80222185,-0.68660011,0.73629461,-0.57686671,0.35549982,0.24916808,0.00096213819,-5.9724214,-294.06523
"64",4.200076,0.79200745,4.200076,-0.1961563,-0.38392639,-1.0631498,-0.29312426,0.16315362,-2.0056149,0.26421619,-0.33702742,1.1851882,0.34281225,-0.1213889,0.2053546,-0.75119056,-0.47932644,-0.18652413,1.714251,-0.90205793,0.12600029,1.7049993,0.85591003,1.8996403,-0.12302358,0.80662363,-0.46705815,-0.22063784,-1.0114009,-6.036553,-289.2308
"65",4.3044968,0.8344435,4.3044968,-0.097845203,0.37349996,-0.35586788,-0.65536785,1.1125867,-1.6859798,-0.14068689,-0.47225016,0.99515148,0.31401251,-0.10547912,0.69730511,-0.99518657,-0.98861962,0.41030987,1.0783457,-1.4672675,0.11272218,1.3841678,0.38819918,0.9631486,-0.12831574,0.68314229,-0.85463937,-1.1167444,-0.87195374,-6.2763345,-281.82524
