"","b_Intercept","sd_subject_id__Intercept","Intercept","r_subject_id[501,Intercept]","r_subject_id[502,Intercept]","r_subject_id[503,Intercept]","r_subject_id[504,Intercept]","r_subject_id[505,Intercept]","r_subject_id[506,Intercept]","r_subject_id[507,Intercept]","r_subject_id[508,Intercept]","r_subject_id[509,Intercept]","r_subject_id[510,Intercept]","r_subject_id[511,Intercept]","r_subject_id[512,Intercept]","r_subject_id[513,Intercept]","r_subject_id[514,Intercept]","r_subject_id[515,Intercept]","r_subject_id[516,Intercept]","r_subject_id[517,Intercept]","r_subject_id[518,Intercept]","r_subject_id[519,Intercept]","r_subject_id[520,Intercept]","r_subject_id[521,Intercept]","r_subject_id[522,Intercept]","r_subject_id[523,Intercept]","r_subject_id[524,Intercept]","r_subject_id[525,Intercept]","r_subject_id[526,Intercept]","lprior","lp__"
"1047",4.7855696,1.1825511,4.7855696,0.670712,1.8052226,1.3582981,-0.70585673,-0.86498503,-2.6500378,-1.929962,-1.0401998,2.5910289,0.1806158,-0.18778257,0.072378413,0.054568972,2.2569955,-1.3390605,1.762775,0.058510728,0.71938732,-1.46749,-2.1955228,-0.98649198,-0.0058202947,-0.052198812,-0.93708204,2.5581811,-0.41466525,-7.5962162,-202.89982
"1048",5.027909,1.3119016,5.027909,-0.3215479,0.046027554,0.38729614,0.23321113,1.9268238,-2.1930573,-0.57047818,-1.8675643,-1.1586093,-1.6285276,-0.19262406,0.36301089,-1.1763351,0.17779091,-0.26825104,-0.26288423,0.688257,0.18294236,-0.33110286,-2.2020597,0.4993766,-0.10789143,-0.42468589,0.071305405,-1.8396353,-1.8004346,-8.2540538,-200.54091
"1049",4.8134331,1.0963017,4.8134331,1.2890098,0.56675093,-0.02102268,0.18579324,0.064423338,-2.6839384,-1.7583706,-0.8777355,1.7977226,-0.07393406,-0.27060199,-0.37103357,-0.44011261,3.5353583,-1.2334066,1.5886545,0.92469087,0.90215491,-1.9112508,-2.1706632,-0.73152825,0.1150447,0.1357649,-0.8274139,2.0092004,-0.9361963,-7.5694028,-202.72831
"1050",3.5915206,1.4949584,3.5915206,0.42707948,1.2055418,2.2708833,0.88446928,1.9883696,-0.71559831,0.094159747,-0.11054463,1.0798687,-0.60944336,0.96622342,0.8693673,-0.2591596,-0.71132591,1.948099,0.35148694,1.6928725,1.0140445,0.63723578,-1.3502095,0.28798816,1.4100239,0.14065365,1.1589204,-0.3368953,-0.78523756,-5.6858111,-202.56781
"1051",3.9291713,1.3660637,3.9291713,1.5972604,0.9699986,0.10782078,1.4203327,1.3115833,-1.9308299,-0.73007727,-1.056565,2.1202611,0.9630169,1.1401029,0.71861125,0.62913902,3.7719612,-0.34380098,3.1702336,1.7958453,2.4779271,-1.004456,-1.0685033,-0.29988302,0.58683999,1.0577466,-0.14030203,2.5825621,0.58945593,-6.12122,-199.68904
"1052",5.0305614,1.2061682,5.0305614,0.31119424,0.36274752,1.3901803,-0.20032405,0.56297599,-2.3074364,-1.1112094,-1.4333308,0.61474688,-1.3929691,-0.5086627,-0.22466382,-1.2150941,-1.3411084,-0.30418053,-1.1280993,-0.19159793,-0.48122342,-0.3006976,-2.8712745,-0.12019522,0.27857317,-0.69517739,0.47678552,0.50302205,-1.4856333,-8.1542491,-199.49031
"1053",4.6909787,1.3602117,4.6909787,0.62361617,1.1654658,-0.11973108,0.038753416,1.37423,-2.4420218,-1.4344977,-1.6144641,1.1758327,0.1686367,0.57447183,0.23104683,-0.17938954,3.5545232,-1.0643241,2.6088145,1.2678885,2.4039686,-2.100566,-1.5938325,-0.7967161,0.22472029,0.33974844,-1.0267868,0.23762006,-0.83515801,-7.5746778,-197.21152
"1054",5.235621,1.3483468,5.235621,1.422561,-0.04774038,2.1755578,-0.38447048,0.72440902,-3.2479437,-1.5915974,-1.6346337,1.0977707,-0.85014484,0.027365516,-0.74155146,-1.5429117,-0.59547183,-0.53082291,-1.2063916,-0.091090842,-0.17604782,-0.47537431,-3.5489944,-0.39457713,-0.15711034,-1.2018753,0.62666761,0.2261059,-1.701779,-8.7642453,-199.82611
"1055",4.8086138,1.4924131,4.8086138,0.19256769,1.7657989,0.30324939,0.41808711,0.061355609,-2.210338,-1.2323696,-1.6219648,0.39573263,-0.79303741,0.19194568,0.31022298,-0.09063464,1.1857559,-1.3264849,2.191146,1.0562644,2.2316917,-1.8983217,-1.5446882,-1.1101767,1.2698375,0.1814901,-0.59551541,0.078586273,-1.1392089,-7.9552093,-191.35197
"1056",4.5712953,2.2371888,4.5712953,2.0039151,0.45275673,2.4052251,-1.0077948,3.768661,-2.1659709,-1.1727124,-1.3969582,2.3124812,-1.5062193,0.11823867,-0.72702212,-0.062357922,1.4298923,0.40674847,-0.063266966,2.1192712,-0.060017944,-1.5736398,-1.3622942,0.037722245,-0.40281311,0.22988497,0.63500249,1.7569942,-1.0626352,-8.2053126,-191.17629
"1057",4.6246737,1.4132747,4.6246737,2.2137683,1.1370104,-0.41620488,1.1612489,0.34175679,-1.9211356,-1.369468,-1.0504658,2.8589296,0.22981799,0.60853813,0.76665951,-1.0721535,0.39309106,-1.369734,1.6833059,0.076186358,3.472875,-0.6477115,-2.3024207,-0.7611272,1.9229924,-0.15923458,-0.30481033,1.4291881,-1.2703553,-7.49048,-196.24671
"1058",4.600791,1.4297596,4.600791,-0.39281364,0.70123105,2.1151016,-0.83221574,1.5255849,-1.8703387,-0.99013968,-0.63364254,0.26204875,-0.98129946,-0.37786247,-0.58522658,0.18484066,1.3272801,0.64285787,0.15013459,1.8632446,-0.60383324,-1.055609,-2.1903862,-0.014821741,-1.000165,0.60348417,0.115091,-0.022760149,0.13141536,-7.4580028,-196.49416
"1059",4.1744164,1.1776803,4.1744164,1.2431687,0.83442543,3.1074327,1.2507368,3.0762521,-1.8752954,-0.59830162,-1.0553713,0.93828673,0.69926789,0.70516171,1.1086582,0.3926921,0.96855582,-0.50510593,3.0958447,-0.15617234,2.1289535,-0.38208566,-1.3278089,-0.27989689,1.2008817,-0.093146266,0.20260238,0.85165018,-1.4444214,-6.3744733,-200.95258
"1060",3.981854,1.011306,3.981854,2.4983374,0.67328961,1.3184019,1.2179752,1.9288284,-1.770421,-0.40989042,-0.95243419,0.69967799,0.18332588,0.67254568,0.32956077,-0.12831247,1.4116684,-0.52757368,1.5015924,0.5114728,0.94351843,0.075503991,-1.8098701,0.042757216,1.0825165,-0.3644291,-0.032830941,0.45866798,-0.68301349,-5.8590789,-196.60232
"1061",4.0957174,1.2938167,4.0957174,-1.0730741,0.9894404,0.40319516,-0.061963876,-0.088406504,-1.2129786,-1.0626093,-0.69225139,1.4108144,-0.18320034,-0.037447361,0.39545743,-0.0088004612,0.50921164,1.0511391,1.4610042,1.3171626,0.91883592,-1.3618682,-1.0830632,0.75961877,-0.66253266,1.1254796,1.2186833,1.4219486,-0.54883753,-6.3459762,-198.58673
"1062",4.0562843,0.69009014,4.0562843,1.6879534,0.27428676,0.47045068,0.32422886,1.3456616,-1.6081041,-0.071233959,-0.78614255,0.0083620942,-0.42795224,0.30440073,0.17246835,-0.14705228,0.69395071,-1.0378979,-0.068625436,0.04423647,0.38812089,-0.28623804,-0.80329074,-0.70648414,0.69995265,0.19555028,-0.16454696,-0.33482614,0.21723521,-5.6708143,-203.78627
"1063",4.5405676,1.2154704,4.5405676,1.6088622,0.31183912,0.5496403,-0.37998455,1.3215754,-2.6705477,0.093567077,-0.93974551,1.4135839,-0.91214282,0.37522585,1.2750645,-0.2157966,2.8441612,0.060217548,1.2151634,-0.89312419,0.91649869,0.51839642,-0.48647423,0.0081771994,-0.83185187,0.26315635,-0.40308965,1.3161385,-0.2349626,-7.121375,-202.40165
"1064",4.5978311,1.1436068,4.5978311,0.23398087,0.36934463,1.2570298,-0.14744174,1.8399027,-2.1578541,0.3056429,-0.30628714,1.2542647,-0.58844621,0.78963466,-0.70887851,-1.0109137,1.2677302,-1.3432772,-0.81904592,0.89023446,0.70729749,-0.7039501,0.031032062,-0.23496399,-0.12553433,0.083696378,-0.69964104,1.3063444,-1.029927,-7.1657995,-201.6667
"1065",4.2468899,0.66362259,4.2468899,0.66770703,0.8947841,0.12445119,0.61000539,-0.027770576,-1.0490913,-0.70250061,-1.1263351,0.79137334,0.23859444,-0.14728313,0.70050783,0.22623393,0.20133414,0.48395256,1.8447618,0.58709036,0.56006253,-0.54960035,-1.8933621,0.14239584,0.46993717,0.026910777,0.78902163,-0.082162493,-0.42004827,-5.9960426,-204.1942
"1066",4.2918778,0.6507785,4.2918778,0.61094359,1.0800311,-0.05613763,0.48039237,0.19745016,-0.95033177,-0.67066538,-1.0632616,0.75220353,0.37058093,-0.045933389,0.70152939,0.13590708,0.19646585,0.61283017,1.6517961,0.61010747,0.57877084,-0.449754,-2.0340843,0.069048056,0.4781776,0.13352178,0.92381539,-0.077209247,-0.62311254,-6.0685633,-205.21591
"1067",4.0406694,0.7332414,4.0406694,1.18749,1.2298288,0.36567345,0.49920722,0.29073534,-1.4185959,-0.71271614,-1.5943408,1.2766021,0.22578912,0.073669997,0.52998412,0.3052084,0.50269724,0.80389983,1.2196952,1.2534956,1.2407716,-0.68289649,-1.9685925,-0.30024789,0.80300574,-0.0080492294,0.41588714,-0.29441907,0.094732908,-5.6858692,-205.69519
"1068",4.8097355,1.4652747,4.8097355,3.3975599,0.18357637,-0.080309322,0.33672282,2.1664306,-2.7384939,-1.3444356,-0.48721094,-0.10961183,-1.4491466,2.3102436,1.6205779,0.71653389,1.8787218,-0.92096483,1.2102589,2.2935888,3.7986022,-0.79909804,-1.0169622,-1.5274392,-0.40657728,0.10003521,-0.28452551,0.080515478,-2.269679,-7.9304686,-207.31987
"1069",4.8578268,1.1700401,4.8578268,2.0782982,0.93097356,1.0990206,0.13591672,-0.23468598,-1.1258433,-0.31601384,-1.2607389,1.247106,0.37628891,-1.1581321,-0.1704688,-0.58792999,0.23579501,-0.0051792523,0.42793734,-0.63505952,-0.19685259,-0.4072615,-1.3009141,1.0404568,1.558862,0.043117453,0.039332616,1.2646216,0.47543176,-7.7385506,-204.62158
"1070",4.1074058,0.87212351,4.1074058,0.065090295,0.42980069,0.21992771,0.087382737,1.7155122,-0.36826192,-0.50400186,-0.65941734,0.39480437,-0.55716852,1.3770029,0.55055988,-0.17464384,1.0690572,-0.11483353,0.76305208,1.6765904,1.8787706,-0.37113546,-1.6286503,-1.1761062,-0.35429484,0.55201343,0.58407857,0.12799478,-1.7312645,-5.9455898,-205.48653
"1071",4.2679949,0.58378499,4.2679949,-0.058482045,0.58665038,-0.014538531,0.20036659,1.1595091,-0.97195318,-0.37656103,-0.048895207,0.0552272,-0.070520698,1.0107587,0.50720477,-0.22479066,0.62020681,-0.4699138,0.76119257,0.8333738,1.1168813,0.10252072,-0.6462165,-0.77800702,0.15455714,0.41157078,-0.020233228,-0.13425809,-1.0613771,-5.9561398,-205.84949
"1072",4.4902885,0.84752952,4.4902885,1.1954327,0.16425607,0.77889419,0.39753124,1.9159872,-0.9422435,-0.50747713,-0.99844429,1.2931016,0.45819754,0.022811653,0.3603437,0.042374083,0.54736556,0.042752609,0.28663433,0.9286767,-0.38225232,-0.9075531,-1.4337309,0.68224571,0.61630501,0.33104108,0.33587225,1.1035466,0.70498162,-6.6525311,-202.51312
"1073",4.8239231,0.82862657,4.8239231,-0.71882254,0.98490455,-0.018759011,-0.16287087,1.1031491,-1.4791175,-0.48640164,-0.48473632,2.7335084,-0.95613462,1.0005672,0.61095214,-0.45616858,0.33058373,-0.27093972,0.92229054,0.65570948,1.6504997,-0.2645495,-0.86349727,-1.3043171,-0.51457194,-0.60708062,-0.21384176,-0.49862351,-1.0526806,-7.3241933,-209.88427
"1074",4.8459914,0.95352389,4.8459914,1.1321596,1.3909096,0.32948513,0.41540518,-0.31905062,-1.3367505,-0.8881653,-1.1619607,0.36162857,0.43601078,-0.13529954,-0.55171293,-0.2037331,0.70027074,-0.54666306,1.8074557,0.77383007,2.0499874,-1.0526436,-1.61445,0.53522635,1.4790196,0.35347841,-0.14948746,0.72260167,-0.26357485,-7.4965126,-202.22052
"1075",4.1070921,0.88880945,4.1070921,0.36101342,-0.28911842,0.80112243,-0.077454987,1.8092684,-0.72662422,-0.57352484,-0.65233686,0.51451393,0.17718679,0.15275219,0.63662815,0.027754385,0.86438126,0.094917755,0.83656682,0.34063789,1.0443472,-0.21326694,-1.0841508,-0.20751782,0.9596841,-0.69546685,-0.12022103,-0.041828403,-1.2934933,-5.9617031,-198.35873
"1076",4.6716142,0.92433843,4.6716142,0.13056663,-0.35776679,1.4934102,1.1527636,0.69936629,-1.1010142,0.58335928,-1.1576669,1.640244,0.16485595,-0.59706989,-0.61444383,-0.76474358,0.78087565,0.10524043,0.99080321,0.42841781,0.92590906,-0.22735725,-2.1663418,0.23885258,1.1057879,-0.59732586,0.31538185,1.0184176,-1.4475412,-7.0985153,-204.10693
"1077",4.1490544,0.73613802,4.1490544,0.27706284,-0.57042263,1.1141515,0.88035946,0.46073826,-1.3792154,0.58378121,-1.0230833,1.3571663,0.22767115,0.23500537,-0.44920291,-0.72293576,1.2767912,-0.94214831,0.5963107,0.18749695,1.0466969,-0.57804539,-1.2999398,-0.26646318,0.54975652,0.21388401,0.62804162,0.77111754,-0.86043464,-5.88602,-204.3204
"1078",4.9132818,1.1509511,4.9132818,-0.025409394,0.54655523,0.32145288,-0.29202471,1.448133,-1.6326123,0.037867393,-1.4858336,2.4410695,-0.51235127,-0.020409236,0.62148841,-0.19727859,2.0957073,-0.24907879,0.95783003,0.23586517,1.5672051,-0.37415544,-2.375068,-2.8489019,-0.98130942,0.3595213,0.69819591,1.8371328,-1.5340508,-7.8398742,-206.74027
"1079",4.6767503,0.6800974,4.6767503,0.59745573,2.6452314,0.92667204,-0.26922893,0.49745421,-1.7587864,-1.1546711,-0.91769158,-0.61017994,0.17495392,-0.52934132,0.029983574,-0.95853073,-0.36510453,-0.7009067,-0.89411621,2.0441394,-0.71636104,-1.3942553,-1.5120061,0.44938498,0.74426177,-0.11707501,-1.3205666,0.43468791,-0.33827078,-6.8649441,-222.72855
"1080",4.3843987,0.79101227,4.3843987,0.10826569,-0.1542149,-0.28469387,0.10953108,0.47276509,-0.65805749,0.016428445,-1.200275,1.7566128,-0.43883303,0.83708945,-0.1834876,0.2198187,1.3569382,0.26325141,2.043598,-1.0959062,1.7759471,0.34143916,-0.72286375,-0.7153068,-0.46318722,-0.075219249,1.440493,0.028387423,-0.72046994,-6.387183,-212.01425
"1081",4.2746128,0.39324933,4.2746128,0.050631247,0.4681505,0.70853014,-0.052614539,-0.25747683,-0.65006315,-0.9223655,-0.3307021,0.075245593,-0.85079031,-0.26886533,0.42255012,-0.14662954,-0.31246324,-0.16023413,0.32331159,0.85660236,0.065404572,0.30854685,-0.30318799,0.27702082,0.72753227,-0.0188152,0.24638108,0.10784831,0.16307218,-5.7781673,-215.09373
"1082",4.2240289,0.36106783,4.2240289,0.045418815,0.36614092,0.65683296,-0.07911666,-0.27220655,-0.55145471,-0.8162663,-0.36848337,0.12663798,-0.69116063,-0.14958272,0.42672489,-0.12334372,-0.3090837,-0.19955681,0.31973405,0.70896396,0.0043645106,0.22094528,-0.20622298,0.15238279,0.73059348,-0.13132591,0.13333564,0.061656667,0.11443872,-5.6504537,-214.25666
"1083",4.4593245,1.2663694,4.4593245,2.9427101,0.42957162,2.7326457,0.44459471,1.4208301,-2.9141191,-1.2935375,-0.68183677,0.75461249,0.084659685,0.42880781,-0.85053233,-0.98763969,1.740077,-1.37437,-0.53686326,0.78248636,-0.097825654,-0.44923578,-2.0232852,-0.78837868,1.232288,0.75813116,0.18056991,0.077655539,-0.87338839,-7.0097897,-199.84399
"1084",4.3181219,0.90038132,4.3181219,1.5599195,0.73483273,0.31672949,-0.14367162,-0.30823694,-1.4989513,-0.82189667,-0.51856682,1.4305292,-0.31793433,0.73476612,0.044099299,-0.17227097,1.5634902,-0.38459944,1.6133119,-0.087063025,1.1433469,-0.65443965,-1.005744,0.46033898,1.4057034,1.6595742,0.17939498,0.16859469,-0.59300478,-6.3683797,-200.22113
"1085",4.699037,1.5829733,4.699037,0.012119761,0.96720197,1.9820552,1.0592488,3.6190326,-2.6851728,-0.72414048,-1.9846247,0.33759529,-0.16378631,0.63649297,0.82540837,0.95530516,-0.24991737,0.28442013,-0.49782547,2.4278431,0.47589826,-0.84271998,-2.8882431,-1.1394091,-1.2544939,-1.7772873,0.190767,2.257536,-0.47924387,-7.8142543,-201.56963
"1086",4.5694007,0.95149544,4.5694007,1.1443757,0.25140807,-0.20119075,-0.46623261,-0.47727389,-2.0866599,-1.2877004,-0.9758161,0.9920582,-0.70925919,-0.099063996,-0.33058839,-0.98221093,1.5725554,-0.49102662,1.2444758,-0.3658002,1.002589,-0.38366213,-1.5373407,0.27454515,1.6286208,1.4013809,-0.041964785,-0.81716792,-0.54102704,-6.9157708,-201.3936
"1087",4.9747239,1.1524145,4.9747239,0.53761165,0.90439317,2.6139495,-0.060908367,1.7180868,-2.0912156,-0.097879752,-1.4601178,0.8155481,-1.1323616,1.5190679,-0.17769781,0.099865757,2.6242857,0.4663039,0.03114781,0.38689937,0.30671014,-1.3396979,-2.2565435,0.48586989,-0.23990543,1.8586285,0.060048413,0.79944962,-1.768014,-7.9763466,-203.99237
"1088",4.4437849,0.95399839,4.4437849,0.8551075,0.72543765,-0.94073652,1.7061048,1.1484383,-1.2855653,-1.2530049,-0.82389531,-0.27356854,0.12174087,-1.0147599,0.31820896,-0.35780537,0.13934766,-1.0377451,0.73901307,-0.19992977,1.5413863,-0.26987906,-1.266176,-1.1775388,0.87143888,0.81512457,-0.69520707,-0.30363736,-0.20766599,-6.6666741,-204.52454
"1089",4.5377053,0.58126096,4.5377053,1.0729218,-0.10385713,0.21931008,1.2082583,0.67209295,-0.50244058,-0.69466076,-0.88251058,-0.2395015,-0.86552381,-0.029515315,0.19652734,0.37987053,1.0877266,-0.49355482,0.64313312,-0.102556,1.2304914,-0.23272436,-1.4222985,-0.27754568,0.75502447,0.25886368,0.16390268,-0.082035229,-0.29817384,-6.4813911,-209.90961
"1090",4.3834094,1.2232507,4.3834094,1.356615,-1.1904093,-0.25267722,1.2321917,0.87680872,-1.6136496,-2.2488488,-1.1572046,0.42081401,0.59641642,1.1133595,0.95970667,0.63617182,1.3527041,-1.1969676,0.83073907,1.9712183,0.78596004,-0.27851493,-2.5946176,0.2198542,1.3838547,-0.079349677,0.095340056,0.58628447,-0.22705975,-6.8174938,-203.7801
"1091",3.9635572,0.65758657,3.9635572,1.0076383,1.7173941,0.79913664,0.67195591,1.1707396,-1.1814937,0.97173042,-0.43444553,-0.055040321,-0.017655472,1.2262047,-0.018618072,0.46814953,1.2664458,-0.020209807,0.33863179,-0.19609665,0.49904304,0.11878836,-0.49536294,0.070107633,-0.98921629,0.62634148,0.10066806,-0.30439932,-0.5529145,-5.4730537,-210.68789
"1092",3.9102778,0.80457759,3.9102778,0.78769171,1.5756754,0.93297791,0.70063269,1.3629561,-1.530204,1.0566117,-0.49560263,-0.67133208,-0.097475824,1.6761243,0.19654971,0.77546817,1.7621736,0.32750976,1.1895251,-0.03700173,0.50260976,0.12836682,-0.237721,0.16034842,-1.0818213,0.41261652,-0.18042939,0.2392731,-0.53462507,-5.5268196,-210.90318
"1093",4.1041529,0.84951975,4.1041529,0.048993254,-0.47285552,1.1452979,0.11525659,-0.2180162,-1.5126921,-0.95077725,-1.0029012,3.0473632,-0.034521091,-0.57142263,0.24635077,-0.52909521,0.79198957,-0.76017565,-0.20737213,0.61709773,1.5324563,-1.0515216,-0.48465621,-0.21475544,1.3455589,0.90360288,0.93751071,0.43860601,-0.50996431,-5.9170503,-208.53363
"1094",5.110727,0.9060586,5.110727,1.367022,1.4774373,-0.27157772,0.0074390825,1.2266809,-1.6703506,-0.48642046,-1.1437053,-1.5641462,-0.67688809,0.92717902,-0.20518451,-0.1655038,0.10959934,0.020341635,1.7659901,1.4289585,0.044933323,-0.32843671,-2.2379263,-0.36196939,-0.99387656,-0.77430343,-0.52095145,0.1714188,-1.1008992,-8.0348023,-210.00409
"1095",4.2051866,0.93289884,4.2051866,2.0544942,0.51096299,1.11975,-0.19870921,-0.1069572,-1.9548589,-1.5214953,-1.3290381,3.5072729,-0.2899883,0.12545667,0.05434063,-0.57328956,0.54777617,0.79956574,-0.9012352,-0.44733296,0.79740509,-0.97470305,-0.9891624,-0.77558707,1.4065195,0.92026887,-0.028178391,1.2097228,-0.54340746,-6.1869901,-210.27912
"1096",4.4765584,0.75266061,4.4765584,0.063784081,0.7169061,-0.25406864,1.1293964,0.7398108,-1.2979517,-1.0150107,-0.19312339,0.95213833,0.34070018,0.43562751,0.11328881,-0.54750377,0.62012729,0.054109597,0.18302347,-0.024677225,1.08616,-0.079389357,-1.060996,-0.050099992,-0.039177886,-0.33027209,0.28713701,0.16833349,-0.89729945,-6.5303032,-199.60851
"1097",4.3507139,1.1161285,4.3507139,0.7049581,2.3780748,0.6029666,0.40686319,0.89690032,-2.1674175,-1.3784,0.62263282,1.1037679,0.13613251,-0.68250451,-0.5257877,-1.2437713,1.0683165,-0.78261062,1.470443,1.0835802,1.0124862,-0.23160977,-2.0160629,-1.124297,-0.27174996,-0.94710931,0.96458182,-1.0824974,-0.45512445,-6.6469125,-204.29108
"1098",4.3569097,0.80536609,4.3569097,1.2257525,0.20624662,0.028318066,0.75735452,0.59105061,-0.72965858,-0.35635816,-0.30836671,0.77043485,-0.25293227,0.19572246,-0.070600708,-0.4169784,0.75829457,-0.88013114,1.0228163,0.10774966,1.3251894,0.059794975,-1.0969683,-0.72002805,0.027350267,-0.29739605,0.58034185,0.70576079,-0.20651923,-6.348139,-198.97858
"1099",3.9934022,1.0205382,3.9934022,0.26033337,1.7684198,0.46039327,1.457234,0.8891746,-1.3263524,-0.82515405,-1.073116,0.6056497,-0.046022414,-0.43902387,-0.25757529,-0.39929301,1.6400682,-0.47474441,0.93375762,0.6086514,1.4646699,-0.56136663,-1.9167231,-0.58100427,0.97565215,-0.13975722,0.47730676,0.25041915,-0.34387426,-5.8887777,-196.68461
"1100",4.5064624,1.5981699,4.5064624,2.2312743,2.2266412,0.62309664,1.1531539,1.3679542,-2.1847437,-0.18789384,-0.25462901,0.61811889,0.54422596,1.2677917,-0.070198958,0.14404437,2.8466713,-0.43113148,1.9325643,1.1433234,3.2581313,-1.6122786,-2.2616552,1.2888812,1.3783981,-1.1717232,1.0330486,2.4296823,-0.7116018,-7.4355077,-197.94042
"1101",4.539342,1.003133,4.539342,-0.16749305,-0.29053277,0.84320833,-0.53924038,0.48360685,-2.4512162,-1.3947483,-1.2969347,1.3598468,-0.46851605,-0.1287519,0.43648038,-0.12381796,-0.57848261,-0.29091455,-0.08932429,0.35397596,-0.72332166,-0.1732154,-1.8505861,-1.3549444,-0.4044024,1.3241658,-0.64021298,-0.23968961,-0.81758656,-6.9065646,-201.48738
"1102",4.6877134,0.88106692,4.6877134,-0.092217801,-0.36799459,0.52081871,-0.2352674,0.94956107,-1.8435485,-1.4156501,-1.8045189,1.4039289,-0.64156835,-0.37212237,0.13777711,0.23906506,0.14826569,-0.31159982,-0.20336283,0.38312356,-0.081032996,-0.33885575,-1.7391301,-1.2031569,-0.12103433,0.60682265,-0.70968201,-0.71947216,-0.58692961,-7.0887276,-200.82515
"1103",5.1449043,1.8964279,5.1449043,1.8419092,3.115145,1.3497727,0.26985072,0.40853061,-3.3306283,-0.81708951,-0.86353121,-0.33430221,-0.10760158,0.74359582,-0.24494816,-1.2346608,1.5235331,-0.091194205,4.6727495,0.58666221,2.2603496,-1.8436463,-2.230942,1.0108196,0.8956912,-0.67151878,0.91906315,3.1448184,-1.8160871,-9.1030628,-198.14856
"1104",5.0391015,1.7450245,5.0391015,1.9553999,2.8587788,1.2287115,0.42719619,-0.075845328,-3.1396227,-1.0220073,-1.0484859,-0.4511332,-0.23223347,0.40585475,-0.59078331,-1.6007416,0.65289982,-0.43398096,3.9693332,0.6369217,2.3796174,-1.6946637,-2.4131459,0.33198371,0.36646364,-0.54392058,0.61241289,3.343176,-1.9040241,-8.7122156,-196.5769
"1105",4.5518941,1.148827,4.5518941,0.2042549,0.18841253,-0.13266851,-0.19020288,1.3026948,-1.6260112,-1.1351185,-1.5455165,2.2862561,-0.69271407,-0.059251352,0.55706498,0.43855137,0.96525227,-0.74848712,-0.040363745,0.89009014,0.16484593,-0.48514039,-1.9567445,-1.1134347,-0.28473849,0.085641237,-0.26077639,-0.048760475,-0.29259833,-7.0776172,-194.11529
"1106",4.5997705,1.4382332,4.5997705,3.5490064,1.2193469,3.4310446,0.69619289,-0.19363036,-3.0520096,-0.68683972,-0.94568258,-0.95736058,-0.19613437,0.77665249,-0.26627514,-1.117226,0.32122914,-0.44366301,1.6573923,-0.090369474,2.6715567,-1.1917452,-2.2781564,0.98789744,0.64595875,-0.028778615,-0.22111573,3.3063123,-1.7022695,-7.4643899,-203.54852
"1107",4.4100547,0.68892531,4.4100547,-0.18149961,0.54619399,-0.53657802,-0.36827761,0.57423555,-0.45240931,-0.7889181,-1.5823194,1.3565167,-0.1357367,-0.25595585,0.77789831,0.50972352,0.44075389,0.070807415,-0.071133177,0.51811368,-0.346123,-0.7629228,-1.8822964,0.10307545,0.16450928,-0.42389176,-0.40303606,-0.03146309,-0.0048776002,-6.3352362,-206.60938
"1108",4.4101892,0.76712681,4.4101892,0.17406389,0.42508004,-0.28942151,-0.64412097,0.57543856,-0.55896999,-0.91980354,-1.6423742,1.8158015,0.50036828,-0.12914077,1.0396392,0.46216674,0.39374919,-0.0646208,-0.1562656,0.38371499,0.0018325708,-1.2539971,-2.0546157,0.18162789,0.42456227,-0.36067004,-0.15713695,-0.060764235,-0.21226697,-6.4137014,-206.13065
"1109",4.3448795,0.6088498,4.3448795,0.71381574,0.37934519,0.83100686,0.79490531,0.49708058,-1.7238633,-0.28214813,0.1012291,-0.34002544,-0.58142456,0.62767677,-0.1172289,-0.52060976,0.79304523,-0.25622746,1.1307984,0.45112466,0.82248578,0.11946002,-0.34362774,0.31772058,-0.040905674,0.48984366,0.076867412,0.9130655,-0.76258956,-6.1283596,-206.56112
"1110",4.1402469,0.48854953,4.1402469,0.4089026,0.05184852,0.49588235,0.47543569,0.15068043,-1.0657072,-0.29712694,0.19601653,-0.084124537,-0.32279064,0.26689202,-0.94886978,-0.75825987,0.61581221,-0.51804476,0.24434097,0.14546242,0.7455688,0.12130014,-0.59079,0.45286943,-0.042554248,0.34682538,-0.19692345,0.48919546,-0.74740891,-5.6222075,-210.06331
"1111",4.5239326,0.52235527,4.5239326,0.2025414,-0.24311492,-0.81022465,-0.26811029,0.5497327,-1.0180443,-0.51572305,-0.090353268,0.026008079,-0.91498305,-0.053931667,-0.52826693,0.32710623,0.33571262,0.13395003,1.2528141,0.13669338,0.48190525,-0.33768772,-0.45059163,0.08414755,0.5865406,0.10326422,-0.10806504,0.13706566,0.12577729,-6.3947513,-209.83884
"1112",4.2075127,0.61506129,4.2075127,-0.21379309,0.039434117,-0.19114376,-0.26178272,0.21112331,-0.78306606,-0.52220144,-0.4170882,0.12710673,-1.0250357,-0.43015861,-0.25007931,0.081884154,0.37048823,0.55727394,1.0723026,-0.33936257,0.049892764,-0.2277687,-0.66646302,0.89625667,0.43007651,-0.067095825,0.67195627,0.67689315,0.25383197,-5.8735013,-207.48975
"1113",4.6752807,0.7760449,4.6752807,1.3031281,1.4837991,-0.153792,-0.30124339,-0.069695222,-1.0991898,-0.23237266,-0.89644694,0.39467079,0.41678799,0.017041182,-0.94363672,1.4946799,-0.27097231,-0.76926106,0.61085559,-0.1720452,0.94640322,0.66429952,-1.5465157,-0.8345339,1.2889501,0.6325494,1.623927,1.22385,-0.14154272,-6.9578373,-215.63283
