"","b_Intercept","sd_subject_id__Intercept","Intercept","r_subject_id[401,Intercept]","r_subject_id[402,Intercept]","r_subject_id[403,Intercept]","r_subject_id[404,Intercept]","r_subject_id[405,Intercept]","r_subject_id[406,Intercept]","r_subject_id[407,Intercept]","r_subject_id[408,Intercept]","r_subject_id[409,Intercept]","r_subject_id[410,Intercept]","r_subject_id[411,Intercept]","r_subject_id[412,Intercept]","r_subject_id[413,Intercept]","r_subject_id[415,Intercept]","r_subject_id[416,Intercept]","r_subject_id[417,Intercept]","r_subject_id[418,Intercept]","r_subject_id[419,Intercept]","r_subject_id[420,Intercept]","r_subject_id[421,Intercept]","r_subject_id[422,Intercept]","r_subject_id[423,Intercept]","r_subject_id[424,Intercept]","r_subject_id[425,Intercept]","r_subject_id[426,Intercept]","r_subject_id[427,Intercept]","lprior","lp__"
"41",0.074642699,0.080712789,0.074642699,-0.015021382,-0.1273097,0.12320628,-0.022404015,-0.031286832,0.032771024,-0.016425021,0.011952133,-0.16283964,0.10889211,-0.035964676,0.05036077,0.095489881,-0.043645115,-0.00095259304,0.078026648,0.037037484,-0.067270174,0.16531525,-0.06579146,-0.09625069,-0.042467276,0.12220034,-0.019450666,0.094127781,-0.08395561,-1.4063545,-1995.2581
"42",0.071510176,0.058833346,0.071510176,-0.013437869,-0.0045947012,0.080460227,-0.066355632,-0.053691392,-0.10364899,-0.020097814,-0.047927422,0.024755891,-0.049882149,0.015950229,0.0085763331,-0.031749995,0.0097798244,-0.024120898,0.0749222,0.073719174,0.076746315,0.023515906,0.031170297,-0.053283593,-0.0012745189,-0.090974486,-0.010120018,-0.0072472498,0.066808734,-1.3843734,-1992.2059
"43",-0.028945428,0.073960345,-0.028945428,0.098462946,0.11999962,-0.083072721,-0.035646433,-0.1620435,-0.071060214,-0.056309668,0.049971995,0.10366139,0.085946152,0.14222264,-0.044203681,0.063901719,0.011407433,0.037568457,0.10885872,0.18824002,-0.0077574759,0.062430026,0.059657142,0.010824572,0.056683827,0.07251789,0.037822758,0.13076768,-0.026403828,-1.3985502,-2001.8993
"44",0.094079133,0.061688299,0.094079133,-0.1273138,-0.068714186,0.084743359,-0.043335539,0.096070887,-0.062335526,0.042483032,0.043296802,-0.16254845,-0.057810438,0.05907998,0.045944941,-0.13343273,0.031227507,-0.1114223,0.012311281,-0.0019449843,0.05003372,-0.077862113,-0.011268275,-0.046476637,-0.083068086,0.040053879,0.063703485,-0.0051379073,-0.015845981,-1.3880588,-1999.2935
"45",0.025779025,0.16304921,0.025779025,-0.14875289,-0.15207295,0.0098437446,-0.27493256,0.24725335,-0.13406758,0.17263544,0.010167121,-0.13927179,-0.27421691,0.23619052,-0.052591989,-0.27680085,0.019521117,0.1823838,0.17284265,0.10422495,0.14495426,-0.26918676,0.011690221,-0.19887086,-0.18431959,0.016147835,0.35052032,0.027539727,-0.14816029,-1.4876005,-1995.6436
"46",0.060487349,0.080746475,0.060487349,-0.00677003,-0.046853266,-0.080412738,-0.10057654,0.0895339,-0.1235413,0.029238796,-0.033192419,-0.030731153,-0.1249852,0.16268206,0.024538307,-0.12096194,-0.015523552,0.076681267,0.011119019,0.10690418,0.058020934,-0.065153978,-0.050710768,-0.074146204,-0.017718476,-0.021036874,0.085641444,-0.046825115,-0.13056108,-1.4059632,-1991.7919
"47",0.040695827,0.19579043,0.040695827,-0.1358028,0.094509384,0.081273717,-0.19469386,0.046704462,-0.21527451,0.16058474,-0.0058546806,0.061073282,-0.14214436,0.28525594,0.017483672,-0.35437999,0.038032972,-0.014960096,-0.026438654,0.40282879,0.12216879,-0.13844504,-0.11732332,-0.26339707,-0.26439264,-0.1098567,0.035992485,-0.099573723,-0.22517281,-1.5205621,-1988.4763
"48",0.15736238,0.114029,0.15736238,-0.096946461,0.12421553,0.1580888,-0.043136337,-0.10206174,0.05423267,-0.16502467,-0.086868131,-0.080002675,-0.18749867,-0.049894492,0.11314219,-0.016042214,-0.079016697,-0.041745462,-0.0099628008,-0.10755952,0.01203562,-0.19913949,0.1210013,-0.12379785,0.078615898,-0.1408488,0.089995933,0.060202974,0.031638686,-1.4439355,-1994.8585
"49",0.10629062,0.095573335,0.10629062,0.035606745,-0.040806281,-0.031056663,-0.1258257,0.045243284,-0.056180081,0.23227237,0.088143271,-0.020565402,0.014669634,0.15103429,-0.034522211,0.0062809335,0.051129076,0.023843633,0.06240925,0.15237428,0.093663509,0.08688408,-0.28908955,-0.18439178,-0.058955612,0.10368752,0.029686378,0.050301099,-0.13984323,-1.4224876,-1994.8721
"50",0.058137636,0.09985464,0.058137636,-0.032076104,0.072931845,-0.060383199,-0.047987501,0.015044184,-0.01439961,-0.013242728,-0.047749779,-0.046941222,-0.22688258,-0.087327126,-0.052322161,0.048628966,-0.14686374,-0.0449258,0.13223141,0.21925781,-0.0012381806,0.15716499,0.098559279,-0.19239796,0.055242399,-0.15277013,-0.0036276018,-0.026518614,-0.02035124,-1.4250094,-1995.2349
"51",0.11639609,0.12711766,0.11639609,-0.079945081,-0.078332187,0.2305426,-0.17716884,0.084693354,-0.037564111,0.25331853,0.068917843,-0.083282532,0.070430007,0.21133123,0.17372922,0.017336814,0.093934147,0.13582906,-0.10366413,0.061714642,0.17644399,-0.26675776,-0.23682569,-0.15953667,-0.203757,0.067817439,0.084710474,-0.054146953,-0.21702324,-1.454532,-1995.3447
"52",0.093794201,0.047613543,0.093794201,-0.012032682,0.096659515,-0.06610549,-0.002365375,-0.079644119,0.013702309,-0.081931305,-0.059791498,0.05264271,-0.10167572,-0.031070733,-0.057499732,0.017914524,-0.071821033,0.022932337,0.032997017,0.0183321,0.015123037,0.034425508,0.038035642,-0.099543497,0.054902851,-0.031032333,-0.0128627,0.025132173,0.012995226,-1.3739722,-1999.3481
"53",0.10960126,0.035572592,0.10960126,-0.0027288231,-0.0039410321,-0.021044603,0.0046732491,-0.061462293,0.024648578,0.030488545,0.01960966,-0.01938759,-0.048919592,0.012170194,-0.012751859,-0.042676972,-0.014883235,0.047079925,-0.039520418,0.039566165,-0.073715412,0.0093895412,0.067315993,0.030203476,0.02042188,0.099516959,0.028462028,-0.01512161,-0.054206602,-1.3626457,-2002.71
"54",0.047057948,0.025377302,0.047057948,0.041814988,-0.030286674,0.013280443,-0.027206939,0.024453149,0.0036346071,0.037049311,-0.037242818,-0.012857805,-0.00032089286,0.0075000298,-0.019812229,-0.043056965,-0.021908806,-0.01899945,0.0040957428,-0.01351204,0.11611861,-0.0043100571,0.0069999308,-0.041987548,0.012066042,-0.047828499,-0.034983521,0.00016119355,0.018010383,-1.350273,-2006.8462
"55",0.015097321,0.06184272,0.015097321,0.021401251,0.041943334,0.053542457,0.0054247363,-0.027815302,-0.078931406,-0.024245064,0.064341252,0.13845498,-0.052362055,0.067521844,0.052213339,0.018083722,-0.04175878,0.0447726,0.084197738,-0.035507232,-0.16784553,-0.028822578,0.071241125,-0.062380375,-0.029819126,0.079460335,0.10207358,0.04029551,0.016800737,-1.386297,-1998.63
"56",0.1032381,0.02177362,0.1032381,-0.021755389,-0.010088286,0.01574611,-0.027820458,-0.025462574,0.019303987,-0.015101181,0.0042018631,0.0036902912,0.023225613,0.0005482215,0.0076226192,0.014857584,0.012822733,-0.013466624,-0.0049097309,0.020310512,0.0014470808,0.033405884,-0.044528058,-0.032797859,0.031618058,0.0081038111,-0.03388976,-0.019440177,-0.0060024476,-1.3485457,-1996.3298
